order_id,order_date,ship_mode,product_id
CA-2019-145261,2019-12-18,First Class,TEC-AC-10000991
CA-2019-142405,2019-06-11,Standard Class,TEC-AC-10003095
CA-2017-135993,2017-05-28,Standard Class,TEC-AC-10004877
CA-2019-125661,2019-11-24,First Class,TEC-AC-10004855
US-2017-123519,2017-12-14,Standard Class,TEC-AC-10003033
CA-2018-124107,2018-10-09,Second Class,TEC-AC-10002049
CA-2018-138674,2018-11-14,First Class,TEC-AC-10000358
CA-2018-138674,2018-11-14,First Class,TEC-AC-10002800
CA-2018-103933,2018-09-25,First Class,TEC-AC-10004171
CA-2020-117324,2020-12-08,Standard Class,TEC-AC-10003023
CA-2019-113733,2019-12-08,Standard Class,TEC-AC-10002473
CA-2019-113733,2019-12-08,Standard Class,TEC-AC-10004877
CA-2020-126396,2020-09-08,Second Class,TEC-AC-10003116
US-2018-106495,2018-06-15,First Class,TEC-AC-10002718
CA-2018-111206,2018-07-18,Standard Class,TEC-AC-10003095
CA-2018-101868,2018-06-09,Standard Class,TEC-AC-10004396
US-2017-109456,2017-10-16,First Class,TEC-AC-10003610
CA-2019-146157,2019-11-21,Standard Class,TEC-AC-10003657
US-2020-153948,2020-11-06,First Class,TEC-AC-10003441
US-2018-126977,2018-09-17,Standard Class,TEC-AC-10003033
CA-2020-150420,2020-06-03,Standard Class,TEC-AC-10004975
US-2020-169551,2020-07-07,First Class,TEC-AC-10002018
US-2020-169551,2020-07-07,First Class,TEC-AC-10003033
CA-2020-112431,2020-10-12,Second Class,TEC-AC-10001465
CA-2017-104178,2017-08-25,Standard Class,TEC-AC-10002399
CA-2020-161046,2020-03-05,First Class,TEC-AC-10004571
US-2019-156692,2019-08-13,First Class,TEC-AC-10000158
US-2020-128832,2020-04-24,First Class,TEC-AC-10004855
CA-2017-138072,2017-12-30,Standard Class,TEC-AC-10004859
CA-2019-151561,2019-09-01,Standard Class,TEC-AC-10001432
CA-2019-151561,2019-09-01,Standard Class,TEC-AC-10003399
US-2019-132577,2019-11-22,Standard Class,TEC-AC-10000387
CA-2020-100111,2020-09-20,Standard Class,TEC-AC-10002647
CA-2020-100111,2020-09-20,Standard Class,TEC-AC-10001465
CA-2020-100111,2020-09-20,Standard Class,TEC-AC-10001998
CA-2017-120852,2017-12-20,Standard Class,TEC-AC-10004510
CA-2020-145772,2020-06-03,Standard Class,TEC-AC-10003038
CA-2020-162033,2020-03-26,Standard Class,TEC-AC-10003116
CA-2018-105613,2018-10-18,Standard Class,TEC-AC-10000521
CA-2019-104150,2019-08-03,Second Class,TEC-AC-10004803
CA-2017-103989,2017-03-19,First Class,TEC-AC-10002647
US-2017-106299,2017-08-02,Standard Class,TEC-AC-10003237
CA-2018-146675,2018-04-16,Standard Class,TEC-AC-10004396
CA-2019-148208,2019-01-22,Standard Class,TEC-AC-10000171
CA-2018-112305,2018-11-20,Standard Class,TEC-AC-10002018
CA-2020-149706,2020-12-11,First Class,TEC-AC-10001284
US-2019-139087,2019-07-17,Second Class,TEC-AC-10004595
CA-2018-146255,2018-03-07,First Class,TEC-AC-10004469
CA-2020-143035,2020-10-03,Second Class,TEC-AC-10002049
CA-2020-150623,2020-04-10,Standard Class,TEC-AC-10004571
US-2020-104661,2020-01-15,First Class,TEC-AC-10003628
US-2020-104661,2020-01-15,First Class,TEC-AC-10002331
CA-2020-151211,2020-08-17,Standard Class,TEC-AC-10004510
CA-2017-159121,2017-07-26,Standard Class,TEC-AC-10002006
US-2020-133361,2020-05-14,First Class,TEC-AC-10003280
CA-2020-153080,2020-05-22,Second Class,TEC-AC-10002331
CA-2018-108532,2018-08-29,Standard Class,TEC-AC-10004510
CA-2020-140872,2020-06-03,Standard Class,TEC-AC-10003832
CA-2020-140872,2020-06-03,Standard Class,TEC-AC-10002942
CA-2020-111262,2020-10-28,Second Class,TEC-AC-10002167
CA-2020-111262,2020-10-28,Second Class,TEC-AC-10004510
CA-2018-103135,2018-07-24,Standard Class,TEC-AC-10003289
US-2020-107384,2020-12-04,Standard Class,TEC-AC-10004595
US-2020-107384,2020-12-04,Standard Class,TEC-AC-10001539
CA-2017-137092,2017-10-20,Second Class,TEC-AC-10001606
CA-2017-100678,2017-04-18,Standard Class,TEC-AC-10000474
CA-2020-123085,2020-03-03,Standard Class,TEC-AC-10000990
CA-2019-148516,2019-08-07,Standard Class,TEC-AC-10003610
CA-2019-166275,2019-10-24,First Class,TEC-AC-10001838
CA-2020-128328,2020-08-05,Standard Class,TEC-AC-10001714
CA-2020-135937,2020-02-20,Standard Class,TEC-AC-10001114
CA-2020-122175,2020-05-12,Second Class,TEC-AC-10004859
CA-2018-109337,2018-11-21,Second Class,TEC-AC-10000990
CA-2020-140494,2020-03-10,Second Class,TEC-AC-10004568
US-2019-163538,2019-08-26,Standard Class,TEC-AC-10002006
CA-2020-107629,2020-12-14,First Class,TEC-AC-10004510
CA-2020-102974,2020-09-19,Standard Class,TEC-AC-10000057
CA-2020-111269,2020-06-16,Second Class,TEC-AC-10001606
US-2020-166037,2020-01-28,Standard Class,TEC-AC-10002800
CA-2019-109827,2019-12-25,Standard Class,TEC-AC-10002217
CA-2019-109827,2019-12-25,Standard Class,TEC-AC-10004353
CA-2017-152233,2017-10-05,First Class,TEC-AC-10002800
CA-2019-142615,2019-11-20,Standard Class,TEC-AC-10004803
CA-2019-123946,2019-09-12,Standard Class,TEC-AC-10004877
CA-2020-128965,2020-04-17,Standard Class,TEC-AC-10001383
US-2019-126452,2019-08-21,Standard Class,TEC-AC-10000844
CA-2017-124394,2017-10-17,Second Class,TEC-AC-10001314
CA-2020-123036,2020-09-10,Standard Class,TEC-AC-10003499
CA-2018-140557,2018-09-07,Standard Class,TEC-AC-10002402
US-2020-128398,2020-05-02,Second Class,TEC-AC-10001714
CA-2020-137365,2020-11-30,Second Class,TEC-AC-10001767
CA-2019-125094,2019-11-05,Standard Class,TEC-AC-10004420
CA-2019-157161,2019-07-16,Second Class,TEC-AC-10000358
CA-2020-153822,2020-09-19,Standard Class,TEC-AC-10000109
CA-2017-114790,2017-03-11,Second Class,TEC-AC-10000710
CA-2019-145548,2019-11-11,Standard Class,TEC-AC-10002305
CA-2017-150581,2017-04-08,Standard Class,TEC-AC-10001908
CA-2019-165330,2019-12-11,First Class,TEC-AC-10000057
CA-2019-106950,2019-09-02,Standard Class,TEC-AC-10002049
US-2018-153374,2018-02-09,Second Class,TEC-AC-10001908
CA-2020-128944,2020-06-19,Second Class,TEC-AC-10001553
CA-2019-166282,2019-04-16,Standard Class,TEC-AC-10004209
CA-2020-128783,2020-09-07,First Class,TEC-AC-10002473
CA-2020-125381,2020-04-25,Second Class,TEC-AC-10000158
US-2020-141677,2020-03-26,Standard Class,TEC-AC-10000158
CA-2019-138667,2019-12-27,Second Class,TEC-AC-10003063
CA-2018-150770,2018-05-03,First Class,TEC-AC-10000844
CA-2020-113075,2020-09-02,Standard Class,TEC-AC-10003441
CA-2020-127397,2020-02-24,Standard Class,TEC-AC-10003033
CA-2018-158491,2018-06-04,Second Class,TEC-AC-10001874
CA-2018-158491,2018-06-04,Second Class,TEC-AC-10003870
CA-2017-120670,2017-11-02,Standard Class,TEC-AC-10004171
CA-2019-157217,2019-07-19,First Class,TEC-AC-10003095
CA-2019-108224,2019-05-14,First Class,TEC-AC-10003832
CA-2020-151183,2020-10-14,Standard Class,TEC-AC-10003614
CA-2019-149965,2019-06-20,Standard Class,TEC-AC-10004877
CA-2019-144092,2019-11-05,Second Class,TEC-AC-10002305
CA-2020-167626,2020-09-03,Standard Class,TEC-AC-10004353
CA-2018-113152,2018-12-25,Standard Class,TEC-AC-10002049
CA-2020-141138,2020-11-10,Standard Class,TEC-AC-10001772
CA-2017-124807,2017-07-12,Second Class,TEC-AC-10002857
CA-2017-103058,2017-07-23,First Class,TEC-AC-10001314
CA-2020-121125,2020-05-30,Standard Class,TEC-AC-10002323
US-2019-114013,2019-03-13,Second Class,TEC-AC-10000474
CA-2018-138485,2018-02-27,Second Class,TEC-AC-10002076
US-2018-134558,2018-12-19,Second Class,TEC-AC-10004145
CA-2020-121048,2020-07-14,Standard Class,TEC-AC-10000991
US-2020-167920,2020-12-09,Second Class,TEC-AC-10001013
CA-2020-157672,2020-10-05,First Class,TEC-AC-10001714
CA-2020-140802,2020-04-21,First Class,TEC-AC-10001998
CA-2018-129532,2018-12-08,Standard Class,TEC-AC-10000865
CA-2017-134726,2017-11-02,Second Class,TEC-AC-10000023
CA-2017-131947,2017-09-17,Standard Class,TEC-AC-10004633
US-2018-159499,2018-11-21,Second Class,TEC-AC-10002718
US-2019-157490,2019-10-06,First Class,TEC-AC-10001553
CA-2020-110821,2020-08-07,First Class,TEC-AC-10001552
CA-2018-130974,2018-11-27,Second Class,TEC-AC-10003095
CA-2017-142951,2017-10-08,First Class,TEC-AC-10002331
CA-2017-133592,2017-12-31,Standard Class,TEC-AC-10002049
CA-2019-169838,2019-11-25,Standard Class,TEC-AC-10004518
CA-2019-114601,2019-08-26,Standard Class,TEC-AC-10003911
CA-2017-139542,2017-10-25,Standard Class,TEC-AC-10001553
US-2020-101518,2020-11-03,Standard Class,TEC-AC-10001553
US-2020-146213,2020-09-09,Standard Class,TEC-AC-10001114
US-2019-109260,2019-09-26,Standard Class,TEC-AC-10002637
CA-2017-154781,2017-11-21,Standard Class,TEC-AC-10000474
CA-2018-109113,2018-12-19,Standard Class,TEC-AC-10004761
CA-2020-100902,2020-11-17,Standard Class,TEC-AC-10003174
CA-2019-108196,2019-11-25,Standard Class,TEC-AC-10000926
CA-2020-169362,2020-10-12,First Class,TEC-AC-10001383
US-2017-115413,2017-08-26,Standard Class,TEC-AC-10002800
CA-2018-149083,2018-09-25,Standard Class,TEC-AC-10002567
CA-2020-135587,2020-12-07,Standard Class,TEC-AC-10001266
CA-2018-142993,2018-10-12,Standard Class,TEC-AC-10003038
US-2020-166233,2020-07-03,Standard Class,TEC-AC-10002167
CA-2020-118017,2020-12-03,Second Class,TEC-AC-10002006
CA-2020-118017,2020-12-03,Second Class,TEC-AC-10002006
CA-2019-148684,2019-12-25,Standard Class,TEC-AC-10001838
CA-2020-128363,2020-08-13,Standard Class,TEC-AC-10003709
CA-2020-165323,2020-06-17,Standard Class,TEC-AC-10004992
CA-2020-139822,2020-09-15,Standard Class,TEC-AC-10001090
CA-2020-120404,2020-11-20,Second Class,TEC-AC-10003433
US-2018-126753,2018-08-16,Standard Class,TEC-AC-10004227
US-2019-117793,2019-08-23,Standard Class,TEC-AC-10003433
CA-2019-133872,2019-06-14,First Class,TEC-AC-10000521
US-2020-105998,2020-11-03,First Class,TEC-AC-10004469
CA-2018-110870,2018-12-12,First Class,TEC-AC-10002926
CA-2020-120168,2020-05-25,First Class,TEC-AC-10002167
CA-2018-132465,2018-09-11,Second Class,TEC-AC-10001998
CA-2019-166373,2019-10-21,Standard Class,TEC-AC-10002323
CA-2020-121489,2020-08-21,Second Class,TEC-AC-10000682
US-2020-133081,2020-03-11,Standard Class,TEC-AC-10001772
US-2018-160563,2018-10-20,Standard Class,TEC-AC-10002567
CA-2018-106187,2018-06-23,Standard Class,TEC-AC-10001590
CA-2020-133046,2020-07-27,Second Class,TEC-AC-10000991
CA-2019-169663,2019-03-10,First Class,TEC-AC-10003038
CA-2018-137064,2018-02-06,Standard Class,TEC-AC-10003499
CA-2017-127866,2017-07-20,First Class,TEC-AC-10000023
US-2020-143770,2020-03-20,Standard Class,TEC-AC-10002842
CA-2019-103464,2019-11-18,Standard Class,TEC-AC-10002842
CA-2019-120803,2019-03-09,Standard Class,TEC-AC-10004469
CA-2020-107174,2020-11-06,Standard Class,TEC-AC-10001465
CA-2020-149699,2020-12-22,First Class,TEC-AC-10000474
CA-2020-102736,2020-09-05,Standard Class,TEC-AC-10004568
CA-2019-123050,2019-04-04,Second Class,TEC-AC-10001109
CA-2017-109855,2017-09-01,Standard Class,TEC-AC-10002842
CA-2020-152310,2020-08-12,Standard Class,TEC-AC-10000397
CA-2018-154284,2018-12-21,Second Class,TEC-AC-10003198
CA-2017-156244,2017-08-12,Standard Class,TEC-AC-10002473
CA-2019-166380,2019-05-30,Standard Class,TEC-AC-10000109
US-2020-167318,2020-07-26,Standard Class,TEC-AC-10003870
CA-2020-113572,2020-11-07,Standard Class,TEC-AC-10002370
CA-2017-153087,2017-12-27,Standard Class,TEC-AC-10003198
CA-2017-110555,2017-04-11,Standard Class,TEC-AC-10003399
CA-2019-145135,2019-11-26,First Class,TEC-AC-10003447
CA-2020-140480,2020-07-08,Standard Class,TEC-AC-10002473
CA-2019-147109,2019-12-17,Standard Class,TEC-AC-10002942
CA-2020-118199,2020-05-09,First Class,TEC-AC-10004171
CA-2020-150091,2020-10-12,Standard Class,TEC-AC-10002167
US-2020-132220,2020-11-12,Standard Class,TEC-AC-10004227
CA-2018-112823,2018-12-10,Standard Class,TEC-AC-10002550
CA-2018-144043,2018-05-10,Standard Class,TEC-AC-10002718
US-2020-132031,2020-04-23,Standard Class,TEC-AC-10002473
CA-2019-143154,2019-12-02,Standard Class,TEC-AC-10002942
CA-2017-169061,2017-03-05,Second Class,TEC-AC-10002001
CA-2019-130400,2019-03-08,Standard Class,TEC-AC-10004633
CA-2018-135853,2018-12-11,First Class,TEC-AC-10004761
CA-2020-161172,2020-03-16,First Class,TEC-AC-10004571
US-2017-163146,2017-05-16,Standard Class,TEC-AC-10002217
CA-2017-137575,2017-08-06,Standard Class,TEC-AC-10004571
CA-2018-149566,2018-12-05,Standard Class,TEC-AC-10001266
US-2020-102904,2020-11-13,Standard Class,TEC-AC-10000927
CA-2018-117884,2018-03-22,First Class,TEC-AC-10002567
CA-2017-130673,2017-05-20,Second Class,TEC-AC-10004227
CA-2020-162015,2020-07-11,Standard Class,TEC-AC-10003832
CA-2020-159667,2020-11-09,Standard Class,TEC-AC-10002567
US-2019-116365,2019-01-03,Standard Class,TEC-AC-10002217
US-2019-116365,2019-01-03,Standard Class,TEC-AC-10002942
CA-2020-162936,2020-08-18,Standard Class,TEC-AC-10003614
CA-2020-123624,2020-11-13,Second Class,TEC-AC-10000682
CA-2019-138233,2019-11-09,Standard Class,TEC-AC-10002001
CA-2018-136147,2018-11-13,Standard Class,TEC-AC-10004568
CA-2018-164084,2018-09-07,Standard Class,TEC-AC-10002305
CA-2020-118346,2020-07-23,First Class,TEC-AC-10000736
CA-2017-142769,2017-09-13,First Class,TEC-AC-10001606
CA-2017-142769,2017-09-13,First Class,TEC-AC-10003399
CA-2017-142769,2017-09-13,First Class,TEC-AC-10000865
CA-2019-112739,2019-09-02,Second Class,TEC-AC-10001714
CA-2017-133634,2017-11-05,Standard Class,TEC-AC-10002550
CA-2019-155446,2019-12-16,Standard Class,TEC-AC-10001445
CA-2019-136770,2019-08-14,Standard Class,TEC-AC-10000420
CA-2019-118311,2019-10-24,Standard Class,TEC-AC-10000892
CA-2018-103870,2018-12-27,Standard Class,TEC-AC-10002370
CA-2018-103870,2018-12-27,Standard Class,TEC-AC-10004227
CA-2020-116988,2020-06-27,Second Class,TEC-AC-10003832
US-2018-144771,2018-10-02,First Class,TEC-AC-10002323
CA-2018-151722,2018-10-05,Standard Class,TEC-AC-10000892
CA-2020-145765,2020-05-28,Standard Class,TEC-AC-10000844
CA-2017-157644,2017-12-31,First Class,TEC-AC-10003614
CA-2017-153808,2017-04-06,Second Class,TEC-AC-10004171
US-2019-112396,2019-02-09,Standard Class,TEC-AC-10003628
US-2019-112396,2019-02-09,Standard Class,TEC-AC-10004761
US-2018-115343,2018-09-22,First Class,TEC-AC-10003832
CA-2020-135909,2020-10-13,Standard Class,TEC-AC-10002335
US-2018-107944,2018-03-23,First Class,TEC-AC-10000736
CA-2019-135594,2019-06-30,Second Class,TEC-AC-10003038
US-2019-126431,2019-07-01,First Class,TEC-AC-10001635
CA-2020-102610,2020-11-04,Standard Class,TEC-AC-10000303
CA-2017-132983,2017-04-28,Standard Class,TEC-AC-10000736
CA-2020-143252,2020-12-18,Standard Class,TEC-AC-10002331
CA-2020-130036,2020-08-27,First Class,TEC-AC-10001908
CA-2020-150910,2020-12-22,Standard Class,TEC-AC-10001013
CA-2019-157280,2019-11-05,First Class,TEC-AC-10000057
CA-2019-134180,2019-11-03,Standard Class,TEC-AC-10000892
US-2017-149034,2017-11-19,First Class,TEC-AC-10003023
US-2020-139577,2020-10-01,Standard Class,TEC-AC-10004708
CA-2020-159100,2020-10-16,Standard Class,TEC-AC-10003499
CA-2017-103807,2017-12-02,Standard Class,TEC-AC-10000199
CA-2018-102855,2018-04-05,First Class,TEC-AC-10001767
CA-2018-137071,2018-12-20,First Class,TEC-AC-10004353
CA-2017-100706,2017-12-16,Second Class,TEC-AC-10001314
CA-2019-102127,2019-06-26,Standard Class,TEC-AC-10002018
CA-2019-102127,2019-06-26,Standard Class,TEC-AC-10000397
CA-2018-148873,2018-10-01,Standard Class,TEC-AC-10003657
CA-2019-168830,2019-11-07,Standard Class,TEC-AC-10003911
CA-2020-137463,2020-12-16,Second Class,TEC-AC-10000358
CA-2020-137463,2020-12-16,Second Class,TEC-AC-10000057
CA-2018-128993,2018-09-12,Second Class,TEC-AC-10004209
CA-2020-152968,2020-05-26,Standard Class,TEC-AC-10000521
CA-2019-142524,2019-09-04,Standard Class,TEC-AC-10000109
US-2017-124625,2017-11-03,Standard Class,TEC-AC-10003280
CA-2020-152933,2020-10-12,Standard Class,TEC-AC-10003033
CA-2018-132941,2018-05-25,First Class,TEC-AC-10003095
CA-2017-132010,2017-10-13,First Class,TEC-AC-10001542
CA-2017-106971,2017-09-02,Standard Class,TEC-AC-10000844
CA-2020-123029,2020-09-30,Second Class,TEC-AC-10002402
US-2019-165505,2019-01-23,Standard Class,TEC-AC-10002926
US-2018-106873,2018-09-24,Second Class,TEC-AC-10002345
CA-2017-134215,2017-08-04,Standard Class,TEC-AC-10002473
CA-2018-164007,2018-06-08,Standard Class,TEC-AC-10003433
CA-2020-156776,2020-08-07,Standard Class,TEC-AC-10004803
US-2018-130512,2018-08-21,Standard Class,TEC-AC-10000290
CA-2017-146843,2017-11-30,Standard Class,TEC-AC-10002550
CA-2020-140781,2020-08-03,Standard Class,TEC-AC-10000682
CA-2020-102309,2020-09-23,Second Class,TEC-AC-10001114
CA-2019-113236,2019-05-26,Second Class,TEC-AC-10001267
US-2018-163433,2018-04-18,Second Class,TEC-AC-10003590
CA-2017-128237,2017-03-25,Standard Class,TEC-AC-10002558
CA-2020-124940,2020-02-21,Standard Class,TEC-AC-10002076
CA-2018-126347,2018-12-14,Second Class,TEC-AC-10003063
CA-2020-108756,2020-12-25,Standard Class,TEC-AC-10003237
CA-2020-162789,2020-09-22,Second Class,TEC-AC-10002842
CA-2017-145254,2017-07-23,Standard Class,TEC-AC-10002167
CA-2018-119627,2018-08-17,Standard Class,TEC-AC-10002217
CA-2018-119627,2018-08-17,Standard Class,TEC-AC-10001142
CA-2020-151855,2020-05-27,Standard Class,TEC-AC-10002380
CA-2018-158351,2018-06-20,Second Class,TEC-AC-10001838
US-2019-123610,2019-05-12,Standard Class,TEC-AC-10004518
CA-2019-125220,2019-10-14,Standard Class,TEC-AC-10003033
CA-2017-166590,2017-10-29,Standard Class,TEC-AC-10003433
CA-2018-163923,2018-05-30,Standard Class,TEC-AC-10000358
CA-2019-129280,2019-05-03,First Class,TEC-AC-10003832
CA-2019-129280,2019-05-03,First Class,TEC-AC-10002637
US-2020-122672,2020-11-04,Standard Class,TEC-AC-10002323
CA-2017-128524,2017-11-11,First Class,TEC-AC-10002718
CA-2020-160633,2020-11-16,Standard Class,TEC-AC-10002335
CA-2017-115133,2017-09-26,Standard Class,TEC-AC-10002370
CA-2017-151330,2017-10-14,First Class,TEC-AC-10000865
US-2020-107979,2020-06-08,Standard Class,TEC-AC-10002006
CA-2020-161893,2020-01-23,Standard Class,TEC-AC-10001874
CA-2019-160717,2019-06-06,Standard Class,TEC-AC-10002134
CA-2020-118668,2020-01-02,Second Class,TEC-AC-10000682
CA-2017-114251,2017-11-05,Standard Class,TEC-AC-10001101
CA-2017-114251,2017-11-05,Standard Class,TEC-AC-10004864
CA-2019-108210,2019-05-30,First Class,TEC-AC-10000109
CA-2019-105781,2019-02-16,Standard Class,TEC-AC-10003628
CA-2020-142293,2020-09-17,First Class,TEC-AC-10001109
CA-2019-158358,2019-03-04,Standard Class,TEC-AC-10002567
CA-2017-121762,2017-02-14,Standard Class,TEC-AC-10000736
CA-2017-169019,2017-07-26,Standard Class,TEC-AC-10002076
CA-2020-144491,2020-03-27,Standard Class,TEC-AC-10004901
CA-2018-128608,2018-01-12,Standard Class,TEC-AC-10000487
CA-2017-113257,2017-12-16,Second Class,TEC-AC-10004171
CA-2020-130302,2020-09-14,Standard Class,TEC-AC-10002001
CA-2020-113278,2020-01-14,Standard Class,TEC-AC-10001445
CA-2020-113278,2020-01-14,Standard Class,TEC-AC-10004469
CA-2017-153927,2017-08-12,First Class,TEC-AC-10000023
CA-2017-112291,2017-04-03,Standard Class,TEC-AC-10001284
CA-2017-112291,2017-04-03,Standard Class,TEC-AC-10000736
CA-2018-127544,2018-08-08,Standard Class,TEC-AC-10000736
US-2019-115441,2019-07-25,Second Class,TEC-AC-10003116
CA-2017-115049,2017-09-26,Standard Class,TEC-AC-10004859
CA-2017-122609,2017-11-12,Standard Class,TEC-AC-10002567
US-2020-162124,2020-05-06,Standard Class,TEC-AC-10001990
CA-2020-164028,2020-11-24,Standard Class,TEC-AC-10001772
CA-2017-111157,2017-03-02,Standard Class,TEC-AC-10004353
CA-2020-121559,2020-06-01,Second Class,TEC-AC-10004568
CA-2020-121559,2020-06-01,Second Class,TEC-AC-10001714
CA-2020-141446,2020-09-16,Second Class,TEC-AC-10002305
CA-2019-125794,2019-09-29,Standard Class,TEC-AC-10003399
CA-2020-163629,2020-11-17,Standard Class,TEC-AC-10001539
CA-2019-145583,2019-10-13,Standard Class,OFF-SU-10001218
US-2018-101511,2018-11-21,Second Class,OFF-SU-10002189
CA-2019-112697,2019-12-18,Second Class,OFF-SU-10000646
CA-2019-155516,2019-10-21,First Class,OFF-SU-10001225
CA-2018-122259,2018-10-31,Standard Class,OFF-SU-10002573
CA-2019-109869,2019-04-22,Standard Class,OFF-SU-10003505
US-2018-138303,2018-09-03,Standard Class,OFF-SU-10002881
CA-2018-113173,2018-11-15,Second Class,OFF-SU-10001935
CA-2018-149713,2018-09-18,Second Class,OFF-SU-10001574
CA-2018-132906,2018-09-10,Standard Class,OFF-SU-10004498
CA-2019-120180,2019-07-14,First Class,OFF-SU-10004115
US-2019-100720,2019-07-16,Standard Class,OFF-SU-10001574
CA-2020-132682,2020-06-08,Second Class,OFF-SU-10004231
CA-2019-114713,2019-07-07,Standard Class,OFF-SU-10004664
US-2019-146710,2019-08-27,Standard Class,OFF-SU-10004498
US-2019-146710,2019-08-27,Standard Class,OFF-SU-10004261
CA-2020-126956,2020-08-21,Standard Class,OFF-SU-10000381
CA-2019-161669,2019-11-07,First Class,OFF-SU-10002503
CA-2017-125612,2017-08-03,Standard Class,OFF-SU-10002537
CA-2017-133851,2017-06-09,Standard Class,OFF-SU-10001225
US-2020-139955,2020-09-28,Second Class,OFF-SU-10001935
CA-2019-161207,2019-08-29,Standard Class,OFF-SU-10000381
CA-2018-101707,2018-08-27,Standard Class,OFF-SU-10001218
CA-2019-145919,2019-12-18,Standard Class,OFF-SU-10003505
US-2017-118486,2017-04-06,First Class,OFF-SU-10004498
CA-2017-120768,2017-12-19,Second Class,OFF-SU-10004115
CA-2019-121958,2019-11-13,Standard Class,OFF-SU-10000381
CA-2020-158876,2020-11-19,Second Class,OFF-SU-10001165
CA-2019-110254,2019-08-04,Standard Class,OFF-SU-10002573
