order_id,order_date,on_truck_scan_date,ship_mode
CA-2019-109869,2019-04-22,2019-05-01,Standard Processing
CA-2019-109869,2019-04-22,2019-05-01,Standard Processing
CA-2019-109869,2019-04-22,2019-05-01,Standard Processing
CA-2019-109869,2019-04-22,2019-05-01,Standard Processing
CA-2019-109869,2019-04-22,2019-05-01,Standard Processing
CA-2019-109057,2019-04-22,2019-05-01,Standard Processing
CA-2019-101329,2019-04-22,2019-05-01,Standard Processing
CA-2019-101329,2019-04-22,2019-05-01,Standard Processing
CA-2019-162138,2019-04-23,2019-05-01,Standard Processing
CA-2019-162138,2019-04-23,2019-05-01,Standard Processing
CA-2019-130001,2019-04-23,2019-05-01,Standard Processing
CA-2019-126270,2019-04-23,2019-05-01,Standard Processing
CA-2019-126270,2019-04-23,2019-05-01,Standard Processing
CA-2019-149279,2019-04-24,2019-05-01,Standard Processing
CA-2019-149279,2019-04-24,2019-05-01,Standard Processing
CA-2019-149279,2019-04-24,2019-05-01,Standard Processing
CA-2019-161816,2019-04-28,2019-05-03,Express
CA-2019-161816,2019-04-28,2019-05-03,Express
CA-2019-146836,2019-05-02,2019-05-03,Express
CA-2019-146836,2019-05-02,2019-05-03,Express
CA-2019-167605,2019-04-28,2019-05-03,Standard Processing
CA-2019-139556,2019-04-26,2019-05-03,Standard Processing
CA-2019-164784,2019-05-01,2019-05-06,Express
CA-2019-164784,2019-05-01,2019-05-06,Express
CA-2019-164784,2019-05-01,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-129280,2019-05-03,2019-05-06,Express
CA-2019-152814,2019-04-28,2019-05-06,Standard Processing
CA-2019-145247,2019-05-05,2019-05-08,Express
US-2019-102239,2019-05-05,2019-05-08,Express
US-2019-102239,2019-05-05,2019-05-08,Express
CA-2019-106530,2019-05-08,2019-05-08,Express
CA-2019-106530,2019-05-08,2019-05-08,Express
CA-2019-106530,2019-05-08,2019-05-08,Express
CA-2019-106530,2019-05-08,2019-05-08,Express
CA-2019-106530,2019-05-08,2019-05-08,Express
CA-2019-101525,2019-05-01,2019-05-08,Standard Processing
CA-2019-101525,2019-05-01,2019-05-08,Standard Processing
CA-2019-101525,2019-05-01,2019-05-08,Standard Processing
CA-2019-137204,2019-04-28,2019-05-08,Standard Processing
CA-2019-154788,2019-04-30,2019-05-08,Standard Processing
US-2019-120460,2019-04-30,2019-05-08,Standard Processing
CA-2019-144792,2019-04-30,2019-05-08,Standard Processing
CA-2019-148698,2019-05-02,2019-05-08,Standard Processing
CA-2019-104311,2019-05-02,2019-05-08,Standard Processing
CA-2019-104311,2019-05-02,2019-05-08,Standard Processing
CA-2019-104311,2019-05-02,2019-05-08,Standard Processing
CA-2019-109400,2019-05-02,2019-05-08,Standard Processing
CA-2019-158155,2019-05-02,2019-05-08,Standard Processing
CA-2019-158155,2019-05-02,2019-05-08,Standard Processing
CA-2019-158155,2019-05-02,2019-05-08,Standard Processing
CA-2019-158155,2019-05-02,2019-05-08,Standard Processing
CA-2019-112676,2019-05-05,2019-05-10,Express
CA-2019-160500,2019-05-05,2019-05-10,Express
CA-2019-160500,2019-05-05,2019-05-10,Express
CA-2019-111696,2019-05-08,2019-05-10,Express
CA-2019-126165,2019-05-05,2019-05-10,Standard Processing
US-2019-146857,2019-05-06,2019-05-10,Standard Processing
CA-2019-154060,2019-05-02,2019-05-10,Standard Processing
CA-2019-163398,2019-05-03,2019-05-10,Standard Processing
CA-2019-163398,2019-05-03,2019-05-10,Standard Processing
CA-2019-163398,2019-05-03,2019-05-10,Standard Processing
CA-2019-137729,2019-05-05,2019-05-13,Standard Processing
CA-2019-137729,2019-05-05,2019-05-13,Standard Processing
US-2019-147991,2019-05-05,2019-05-13,Standard Processing
CA-2019-105662,2019-05-05,2019-05-13,Standard Processing
CA-2019-105662,2019-05-05,2019-05-13,Standard Processing
CA-2019-118052,2019-05-06,2019-05-13,Standard Processing
CA-2019-118052,2019-05-06,2019-05-13,Standard Processing
CA-2019-118052,2019-05-06,2019-05-13,Standard Processing
CA-2019-139234,2019-05-06,2019-05-13,Standard Processing
CA-2019-139234,2019-05-06,2019-05-13,Standard Processing
CA-2019-137393,2019-05-06,2019-05-13,Standard Processing
CA-2019-162733,2019-05-11,2019-05-15,Express
CA-2019-141019,2019-05-14,2019-05-15,Express
CA-2019-108224,2019-05-14,2019-05-15,Express
CA-2019-164672,2019-05-08,2019-05-15,Standard Processing
CA-2019-159765,2019-05-09,2019-05-15,Standard Processing
CA-2019-133816,2019-05-10,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-128818,2019-05-07,2019-05-15,Standard Processing
CA-2019-169166,2019-05-09,2019-05-15,Standard Processing
CA-2019-161158,2019-05-09,2019-05-15,Standard Processing
US-2019-159093,2019-05-09,2019-05-15,Standard Processing
CA-2019-112382,2019-05-09,2019-05-15,Standard Processing
US-2019-144057,2019-05-09,2019-05-15,Standard Processing
US-2019-144057,2019-05-09,2019-05-15,Standard Processing
US-2019-144057,2019-05-09,2019-05-15,Standard Processing
US-2019-144057,2019-05-09,2019-05-15,Standard Processing
US-2019-144057,2019-05-09,2019-05-15,Standard Processing
CA-2019-109176,2019-05-09,2019-05-17,Standard Processing
CA-2019-109176,2019-05-09,2019-05-17,Standard Processing
CA-2019-161543,2019-05-10,2019-05-17,Standard Processing
CA-2019-117625,2019-05-10,2019-05-17,Standard Processing
CA-2019-158435,2019-05-17,2019-05-20,Express
CA-2019-158435,2019-05-17,2019-05-20,Express
CA-2019-158435,2019-05-17,2019-05-20,Express
US-2019-117037,2019-05-17,2019-05-20,Express
US-2019-117037,2019-05-17,2019-05-20,Express
US-2019-117037,2019-05-17,2019-05-20,Express
US-2019-117037,2019-05-17,2019-05-20,Express
CA-2019-105256,2019-05-20,2019-05-20,Express
CA-2019-109911,2019-05-12,2019-05-20,Standard Processing
US-2019-123610,2019-05-12,2019-05-20,Standard Processing
US-2019-123610,2019-05-12,2019-05-20,Standard Processing
CA-2019-159653,2019-05-22,2019-05-22,Express
CA-2019-141180,2019-05-15,2019-05-22,Standard Processing
CA-2019-165673,2019-05-15,2019-05-22,Standard Processing
CA-2019-133144,2019-05-16,2019-05-22,Standard Processing
CA-2019-130638,2019-05-16,2019-05-22,Standard Processing
CA-2019-130638,2019-05-16,2019-05-22,Standard Processing
US-2019-101196,2019-05-12,2019-05-22,Standard Processing
CA-2019-167416,2019-05-12,2019-05-22,Standard Processing
CA-2019-100510,2019-05-12,2019-05-22,Standard Processing
CA-2019-100510,2019-05-12,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-148901,2019-05-14,2019-05-22,Standard Processing
US-2019-146570,2019-05-15,2019-05-22,Standard Processing
US-2019-146570,2019-05-15,2019-05-22,Standard Processing
US-2019-146570,2019-05-15,2019-05-22,Standard Processing
CA-2019-152408,2019-05-15,2019-05-22,Standard Processing
US-2019-150567,2019-05-17,2019-05-22,Standard Processing
US-2019-150567,2019-05-17,2019-05-22,Standard Processing
CA-2019-122728,2019-05-18,2019-05-22,Standard Processing
CA-2019-122728,2019-05-18,2019-05-22,Standard Processing
CA-2019-146010,2019-05-20,2019-05-24,Express
US-2019-139486,2019-05-21,2019-05-24,Express
US-2019-139486,2019-05-21,2019-05-24,Express
CA-2019-127642,2019-05-21,2019-05-24,Express
CA-2019-136126,2019-05-24,2019-05-24,Express
CA-2019-136126,2019-05-24,2019-05-24,Express
CA-2019-122133,2019-05-16,2019-05-24,Standard Processing
CA-2019-119186,2019-05-26,2019-05-28,Express
CA-2019-119186,2019-05-26,2019-05-28,Express
CA-2019-119186,2019-05-26,2019-05-28,Express
CA-2019-119186,2019-05-26,2019-05-28,Express
US-2019-152835,2019-05-19,2019-05-28,Standard Processing
CA-2019-138282,2019-05-19,2019-05-28,Standard Processing
CA-2019-108567,2019-05-20,2019-05-28,Standard Processing
CA-2019-155565,2019-05-28,2019-05-29,Express
CA-2019-157245,2019-05-19,2019-05-29,Standard Processing
CA-2019-169943,2019-05-19,2019-05-29,Standard Processing
CA-2019-169943,2019-05-19,2019-05-29,Standard Processing
CA-2019-169943,2019-05-19,2019-05-29,Standard Processing
CA-2019-169943,2019-05-19,2019-05-29,Standard Processing
CA-2019-169943,2019-05-19,2019-05-29,Standard Processing
CA-2019-126935,2019-05-19,2019-05-29,Standard Processing
CA-2019-115917,2019-05-20,2019-05-29,Standard Processing
CA-2019-115917,2019-05-20,2019-05-29,Standard Processing
CA-2019-107202,2019-05-21,2019-05-29,Standard Processing
CA-2019-114209,2019-05-21,2019-05-29,Standard Processing
CA-2019-114209,2019-05-21,2019-05-29,Standard Processing
CA-2019-125920,2019-05-21,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-146934,2019-05-22,2019-05-29,Standard Processing
CA-2019-142762,2019-05-23,2019-05-29,Standard Processing
CA-2019-133725,2019-05-23,2019-05-29,Standard Processing
CA-2019-154403,2019-05-23,2019-05-29,Standard Processing
CA-2019-143714,2019-05-23,2019-05-29,Standard Processing
CA-2019-143714,2019-05-23,2019-05-29,Standard Processing
CA-2019-143714,2019-05-23,2019-05-29,Standard Processing
CA-2019-143714,2019-05-23,2019-05-29,Standard Processing
CA-2019-138583,2019-05-24,2019-05-29,Standard Processing
CA-2019-139269,2019-05-25,2019-05-29,Standard Processing
CA-2019-139269,2019-05-25,2019-05-29,Standard Processing
CA-2019-139269,2019-05-25,2019-05-29,Standard Processing
CA-2019-145499,2019-05-30,2019-05-31,Express
CA-2019-108210,2019-05-30,2019-05-31,Express
CA-2019-108210,2019-05-30,2019-05-31,Express
CA-2019-113236,2019-05-26,2019-05-31,Standard Processing
CA-2019-113236,2019-05-26,2019-05-31,Standard Processing
CA-2019-122903,2019-05-27,2019-05-31,Standard Processing
CA-2019-122903,2019-05-27,2019-05-31,Standard Processing
CA-2019-122903,2019-05-27,2019-05-31,Standard Processing
CA-2019-154081,2019-05-22,2019-05-31,Standard Processing
CA-2019-153682,2019-05-30,2019-06-03,Express
CA-2019-149237,2019-05-26,2019-06-03,Standard Processing
CA-2019-101791,2019-05-27,2019-06-03,Standard Processing
CA-2019-101791,2019-05-27,2019-06-03,Standard Processing
CA-2019-101791,2019-05-27,2019-06-03,Standard Processing
CA-2019-165848,2019-06-04,2019-06-05,Express
CA-2019-165848,2019-06-04,2019-06-05,Express
CA-2019-165848,2019-06-04,2019-06-05,Express
CA-2019-165848,2019-06-04,2019-06-05,Express
CA-2019-168753,2019-05-29,2019-06-05,Standard Processing
CA-2019-168753,2019-05-29,2019-06-05,Standard Processing
CA-2019-157266,2019-05-26,2019-06-05,Standard Processing
CA-2019-157266,2019-05-26,2019-06-05,Standard Processing
CA-2019-157266,2019-05-26,2019-06-05,Standard Processing
CA-2019-157266,2019-05-26,2019-06-05,Standard Processing
CA-2019-132409,2019-05-26,2019-06-05,Standard Processing
CA-2019-132409,2019-05-26,2019-06-05,Standard Processing
CA-2019-148852,2019-05-26,2019-06-05,Standard Processing
CA-2019-148852,2019-05-26,2019-06-05,Standard Processing
CA-2019-148852,2019-05-26,2019-06-05,Standard Processing
CA-2019-148852,2019-05-26,2019-06-05,Standard Processing
CA-2019-148852,2019-05-26,2019-06-05,Standard Processing
CA-2019-136994,2019-05-27,2019-06-05,Standard Processing
CA-2019-113747,2019-05-28,2019-06-05,Standard Processing
CA-2019-138695,2019-05-28,2019-06-05,Standard Processing
CA-2019-138695,2019-05-28,2019-06-05,Standard Processing
CA-2019-134803,2019-05-28,2019-06-05,Standard Processing
CA-2019-134803,2019-05-28,2019-06-05,Standard Processing
CA-2019-134803,2019-05-28,2019-06-05,Standard Processing
CA-2019-134803,2019-05-28,2019-06-05,Standard Processing
CA-2019-134803,2019-05-28,2019-06-05,Standard Processing
CA-2019-121377,2019-05-28,2019-06-05,Standard Processing
CA-2019-156573,2019-05-29,2019-06-05,Standard Processing
CA-2019-156573,2019-05-29,2019-06-05,Standard Processing
CA-2019-156573,2019-05-29,2019-06-05,Standard Processing
US-2019-105578,2019-05-30,2019-06-05,Standard Processing
US-2019-105578,2019-05-30,2019-06-05,Standard Processing
US-2019-105578,2019-05-30,2019-06-05,Standard Processing
US-2019-105578,2019-05-30,2019-06-05,Standard Processing
US-2019-105578,2019-05-30,2019-06-05,Standard Processing
CA-2019-113831,2019-05-30,2019-06-05,Standard Processing
CA-2019-113831,2019-05-30,2019-06-05,Standard Processing
CA-2019-113831,2019-05-30,2019-06-05,Standard Processing
CA-2019-158547,2019-05-30,2019-06-05,Standard Processing
CA-2019-147473,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-152730,2019-05-30,2019-06-05,Standard Processing
CA-2019-166380,2019-05-30,2019-06-05,Standard Processing
CA-2019-166380,2019-05-30,2019-06-05,Standard Processing
CA-2019-150483,2019-05-31,2019-06-05,Standard Processing
CA-2019-150483,2019-05-31,2019-06-05,Standard Processing
CA-2019-150483,2019-05-31,2019-06-05,Standard Processing
CA-2019-150483,2019-05-31,2019-06-05,Standard Processing
US-2019-128293,2019-06-02,2019-06-07,Express
CA-2019-119823,2019-06-04,2019-06-07,Express
CA-2019-110982,2019-06-05,2019-06-07,Express
CA-2019-110982,2019-06-05,2019-06-07,Express
CA-2019-127369,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
US-2019-167472,2019-06-06,2019-06-07,Express
CA-2019-164889,2019-06-03,2019-06-07,Standard Processing
CA-2019-129728,2019-05-30,2019-06-07,Standard Processing
CA-2019-168844,2019-05-31,2019-06-07,Standard Processing
CA-2019-168844,2019-05-31,2019-06-07,Standard Processing
CA-2019-120558,2019-06-07,2019-06-10,Express
US-2019-119046,2019-06-02,2019-06-10,Standard Processing
US-2019-119046,2019-06-02,2019-06-10,Standard Processing
US-2019-119046,2019-06-02,2019-06-10,Standard Processing
CA-2019-121993,2019-06-10,2019-06-12,Express
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-157749,2019-06-04,2019-06-12,Standard Processing
CA-2019-108350,2019-06-06,2019-06-12,Standard Processing
US-2019-134908,2019-06-05,2019-06-12,Standard Processing
US-2019-134908,2019-06-05,2019-06-12,Standard Processing
CA-2019-165169,2019-06-05,2019-06-12,Standard Processing
CA-2019-165169,2019-06-05,2019-06-12,Standard Processing
CA-2019-165169,2019-06-05,2019-06-12,Standard Processing
CA-2019-149671,2019-06-05,2019-06-12,Standard Processing
CA-2019-160717,2019-06-06,2019-06-12,Standard Processing
CA-2019-160717,2019-06-06,2019-06-12,Standard Processing
CA-2019-160717,2019-06-06,2019-06-12,Standard Processing
CA-2019-112830,2019-06-06,2019-06-12,Standard Processing
CA-2019-112830,2019-06-06,2019-06-12,Standard Processing
CA-2019-103163,2019-06-07,2019-06-12,Standard Processing
CA-2019-103163,2019-06-07,2019-06-12,Standard Processing
CA-2019-107475,2019-06-07,2019-06-12,Standard Processing
CA-2019-147368,2019-06-09,2019-06-14,Express
US-2019-108497,2019-06-14,2019-06-14,Express
CA-2019-128223,2019-06-14,2019-06-14,Express
CA-2019-127775,2019-06-11,2019-06-14,Standard Processing
CA-2019-125318,2019-06-06,2019-06-14,Standard Processing
US-2019-155971,2019-06-06,2019-06-14,Standard Processing
US-2019-155971,2019-06-06,2019-06-14,Standard Processing
CA-2019-127208,2019-06-12,2019-06-17,Express
CA-2019-127208,2019-06-12,2019-06-17,Express
CA-2019-103730,2019-06-12,2019-06-17,Express
CA-2019-103730,2019-06-12,2019-06-17,Express
CA-2019-103730,2019-06-12,2019-06-17,Express
CA-2019-103730,2019-06-12,2019-06-17,Express
CA-2019-103730,2019-06-12,2019-06-17,Express
CA-2019-107216,2019-06-14,2019-06-17,Express
CA-2019-107216,2019-06-14,2019-06-17,Express
CA-2019-107216,2019-06-14,2019-06-17,Express
CA-2019-107216,2019-06-14,2019-06-17,Express
CA-2019-133872,2019-06-14,2019-06-17,Express
CA-2019-133872,2019-06-14,2019-06-17,Express
CA-2019-147375,2019-06-12,2019-06-17,Standard Processing
CA-2019-147375,2019-06-12,2019-06-17,Standard Processing
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-111682,2019-06-17,2019-06-19,Express
CA-2019-123512,2019-06-17,2019-06-19,Express
CA-2019-123512,2019-06-17,2019-06-19,Express
CA-2019-123512,2019-06-17,2019-06-19,Express
CA-2019-107146,2019-06-17,2019-06-19,Express
CA-2019-107146,2019-06-17,2019-06-19,Express
CA-2019-138688,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-120824,2019-06-12,2019-06-19,Standard Processing
CA-2019-155005,2019-06-13,2019-06-19,Standard Processing
CA-2019-126795,2019-06-13,2019-06-19,Standard Processing
US-2019-139710,2019-06-09,2019-06-19,Standard Processing
CA-2019-122448,2019-06-09,2019-06-19,Standard Processing
CA-2019-154662,2019-06-09,2019-06-19,Standard Processing
CA-2019-113243,2019-06-10,2019-06-19,Standard Processing
CA-2019-113243,2019-06-10,2019-06-19,Standard Processing
CA-2019-113243,2019-06-10,2019-06-19,Standard Processing
CA-2019-169922,2019-06-11,2019-06-19,Standard Processing
CA-2019-169922,2019-06-11,2019-06-19,Standard Processing
CA-2019-169922,2019-06-11,2019-06-19,Standard Processing
CA-2019-142405,2019-06-11,2019-06-19,Standard Processing
CA-2019-142405,2019-06-11,2019-06-19,Standard Processing
